EmployeeID,Date,Steps,ActiveMinutes,CaloriesBurned,DistanceKm,SleepHours,HydrationLiters,,StreakLength,ChallengesCompleted,BadgesEarned,LeaderboardRank,PointsEarned
309c022e-2721-47ed-a9c7-54825c0953f7,2024-10-27T18:57:17.509Z,13700,35,778,4.311056941,7.797728646,3.839120738,,24,5,5,22,123
b0729aab-f401-4eb7-8ad4-5d26a2a45129,2025-04-07T06:02:56.348Z,18945,71,521,11.78688613,6.893360701,3.382642084,,3,4,10,61,456
c0f72964-5d74-43d7-866f-47a670a5dbc6,2024-12-25T01:01:36.745Z,7739,152,770,5.16074348,4.0542744,0.592963072,,10,4,10,69,480
ab5ee7e0-7ce4-4ec7-8300-16ef22d6617a,2025-06-09T22:36:47.802Z,11028,100,201,11.74044876,8.229418001,3.628269189,,19,2,9,15,141
ac8abf1b-7d04-4ce6-bbab-3174294376f5,2024-10-13T13:08:56.493Z,18635,68,279,7.15899162,6.878104716,3.047665179,,2,3,10,4,149
031b0cc5-2db4-46f3-a031-b26c97f73904,2025-07-05T22:45:23.883Z,17580,24,533,2.991160797,4.924893848,0.522638784,,21,2,7,100,65
67ca38e0-6c95-4772-af3f-7e3eedbf1981,2025-02-08T21:44:43.227Z,10909,140,248,4.991406092,8.114527428,3.14098255,,10,4,2,50,239
e1fb485e-5c84-48e3-b897-01f35a2755dc,2025-07-31T08:57:09.712Z,5818,76,539,11.0052895,8.503056747,3.651214392,,4,4,2,66,170
ae0bdc4e-5392-45dd-b2ee-c0cc4b9685c5,2024-12-19T19:00:19.133Z,17807,144,518,11.48592821,5.707582885,2.722313881,,16,5,2,5,260
b036a877-6bab-4f73-b1ea-83abcd8d8ff6,2025-07-04T10:32:08.267Z,13460,44,721,7.116339788,7.530896219,1.828015625,,20,1,9,84,41
d0c11f00-40c7-48cf-a09a-503ee5f18e7d,2024-12-17T09:22:36.489Z,15907,139,272,1.803988578,4.705538308,2.378131002,,16,4,3,51,485
4f9a4f2c-b834-4582-88a9-485e4676b46d,2025-05-20T12:58:33.865Z,18131,128,755,9.769777988,7.079438753,0.8485019,,29,1,1,23,216
83f8f8e6-1cdb-4c1a-bc6b-9fc44c3a495b,2025-08-01T10:25:31.067Z,12867,117,315,3.298398639,4.544376007,1.134133424,,26,5,2,73,238
24fa6f53-1993-4712-a050-8f76eebe34f2,2025-02-09T12:51:00.551Z,10768,172,579,5.497088766,6.271967108,3.073683959,,5,1,9,20,500
a453756c-0ff3-47e0-b943-493d58b93518,2025-08-13T08:24:21.419Z,3681,173,189,1.644840852,4.657173829,3.195535443,,25,3,4,40,91
7902fecc-3048-49c3-8276-6ff8dfdf62aa,2025-04-20T13:56:09.075Z,17815,133,210,13.98594178,5.81622716,2.977554226,,10,2,9,67,263
37743694-6c1d-4664-9578-2c3014dc4c08,2025-06-10T15:21:51.060Z,15626,61,570,8.908654043,6.739721312,3.957823254,,4,5,4,66,222
24ea9f9d-091a-4264-92a7-22c83588bd11,2024-09-29T17:36:51.735Z,5486,168,337,4.676260974,8.492210565,2.176672931,,1,2,1,30,42
dd8ddc17-2284-48f3-9333-3f7a65bb8d67,2025-05-02T02:20:37.947Z,17267,26,195,11.0012495,8.911830252,2.449776031,,28,3,5,30,107
3e8d8366-0cbd-496e-b8d2-141d0fda6774,2025-07-24T09:34:20.506Z,2311,124,252,12.85306467,8.838914472,2.435659502,,2,3,9,12,144
f86cf212-3c61-4edf-b2f7-cfe20e6dcf71,2025-04-05T21:13:53.417Z,15123,79,394,7.071947507,7.310066045,3.779228555,,22,4,5,78,340
ab69422e-f1e8-46a3-ac79-2e25e1c6d30b,2025-04-02T19:02:58.559Z,9378,140,654,13.9618262,8.611273152,1.10796678,,25,2,7,71,272
e0c728d0-e493-43e2-9bcb-e31cab203401,2025-07-12T10:31:00.140Z,8255,122,393,14.25171371,4.745725284,3.176440506,,4,2,2,17,35
09721317-8b13-455a-a85d-452310e0877b,2024-08-29T12:14:25.379Z,8186,116,513,8.925541522,8.950112475,2.178084095,,20,5,3,92,350
a84e86c5-7e6e-4d16-815d-8db53b7cfa38,2025-07-24T19:20:27.546Z,5134,180,231,10.77507523,6.210535151,2.790739865,,6,4,4,32,16
7961715d-8363-4849-9413-eddeb1c35260,2024-12-04T17:56:00.132Z,7164,25,364,3.450891252,4.724543682,3.668372849,,30,2,1,70,47
c3078aec-0700-4de2-9400-c9326a843e1e,2025-03-31T22:01:51.594Z,6759,125,370,12.67779903,6.227313876,0.623702866,,8,2,2,74,367
1fa29ad4-425d-4f8d-8de6-342e7fec997e,2024-10-21T22:42:04.625Z,14497,180,258,1.477523179,5.562812533,3.693241395,,2,3,1,63,234
56e1ee3b-578f-4256-b734-0ed2e3e1ed0a,2025-05-30T06:31:25.045Z,6070,137,628,6.534602466,5.454639698,3.991645304,,15,2,5,96,61
9e8adfd7-8235-4bb8-8b91-45985a1b8986,2025-04-28T19:02:08.009Z,18198,35,219,12.26588963,8.559748194,2.172893241,,21,4,9,42,323
3c29e189-8860-44d2-9180-b82f591cdbed,2025-05-22T20:18:55.513Z,14296,72,744,10.09481035,5.140082576,2.032927164,,30,3,4,37,72
8b9ac87a-8869-434a-aa68-0222eeaf5549,2024-08-29T23:16:17.251Z,19993,78,580,13.56161198,8.129360362,3.53109368,,27,4,6,73,378
fbab5333-2432-4731-844e-45591e277ad4,2025-08-19T16:59:00.366Z,14210,23,246,4.571694067,5.520620849,0.584779083,,13,1,2,9,254
f80e9296-ec77-47d1-9e21-edba841c7604,2025-03-15T16:21:12.397Z,2973,132,358,8.349169286,6.019797663,3.960629564,,26,3,2,74,52
879271a3-5d6e-4c90-a714-ab2f5877b90c,2024-09-26T15:23:27.128Z,14602,68,159,2.252351927,5.267717731,2.591931512,,22,3,4,37,31
9118678a-79e8-4624-b812-feb2019bd4df,2025-06-19T21:47:53.907Z,19160,66,211,10.51695199,7.814103088,3.754184388,,4,1,6,94,356
8d653e19-c3c1-4034-9cf1-78e992e88b18,2024-11-18T15:27:06.500Z,16958,72,748,11.29308678,5.10390063,2.930869833,,4,3,9,20,10
c873813b-4993-4c3c-aaba-336a181c054c,2024-10-05T01:12:09.430Z,12493,133,658,6.32856808,5.967408266,2.797690142,,2,2,4,70,40
895900f7-2378-43e5-9dbc-b69f2c53cbaf,2025-01-28T23:36:40.636Z,9781,172,598,11.20010718,7.925946392,1.39417102,,21,1,3,21,380
5877bc99-c0a8-44ba-9291-43bdc090223b,2024-11-01T05:52:57.788Z,14696,151,188,13.08831199,7.532806373,0.601809888,,17,1,10,55,73
2c9566e5-df07-4eb8-a2f1-c29a246d2977,2025-06-24T19:00:43.435Z,8594,128,558,7.311994186,7.7196797,3.948444724,,10,3,4,87,71
bf59d504-2901-4887-8840-9432d84256e3,2025-08-25T13:03:39.126Z,19576,125,611,8.000757629,4.511480427,0.711400472,,21,4,4,22,329
72a41b85-f5c3-4d03-9472-d831e0f3d6e4,2024-09-04T14:03:54.467Z,11209,103,199,6.397521737,7.542298814,2.385718979,,6,3,8,82,243
c26b7aa7-8b1c-4a94-8bff-56cc2b1ac05c,2025-01-25T05:26:51.137Z,2433,71,667,5.030258761,5.526283633,3.479611133,,16,1,2,28,189
9f793807-40f2-4e89-bc83-124c7e7e2e28,2025-06-26T16:06:00.965Z,11939,68,482,6.037122007,5.057140157,0.641179468,,10,1,6,61,341
303dd872-e8b7-43aa-a174-931a61ef4bc8,2024-09-10T01:42:28.140Z,2140,86,509,8.031320468,5.446102706,2.116066673,,10,5,6,87,243
18d56c10-5858-4e7a-ab01-84e0f9552709,2025-06-09T23:28:29.384Z,14323,19,203,10.45992052,6.316742621,1.74955573,,13,2,1,1,162
1a9a3322-4e3b-4369-b55d-76c6556a4f8b,2025-06-15T12:26:23.713Z,5885,117,587,9.985673498,6.096243465,1.654841361,,2,3,4,96,349
0944f6f6-df3a-45da-bf1a-60eef8af9b3d,2025-04-19T22:17:06.021Z,18274,129,274,13.25327819,7.320466126,2.957664937,,27,5,3,44,33
acaa2468-49f8-4e09-8c47-ff39a134f260,2025-02-02T04:17:02.292Z,2126,41,436,3.820170173,5.149948012,2.572384114,,15,3,9,65,394
75c5f1ba-f1b2-4256-9b7d-8a20eff6b828,2025-01-23T06:38:27.667Z,13533,164,481,9.304347466,7.221720082,3.254868816,,19,5,1,71,215
1dac7101-abad-4e70-b2bb-3f5d9ec770d8,2025-04-28T14:45:13.956Z,7381,61,727,2.171134812,6.738992677,1.146160621,,12,2,6,4,436
85a821a6-15f2-49e5-a413-c447870f27b7,2024-09-15T13:04:03.312Z,8387,43,216,7.487171662,6.893195214,3.480831434,,8,5,3,92,134
04b407ff-451e-4205-baf8-8798865322c1,2025-06-28T05:38:48.900Z,7655,69,347,2.882503955,4.796349766,2.391095049,,28,4,10,7,69
4124c8fb-c58f-4e41-9849-34a6d1927f92,2025-04-06T19:16:47.798Z,5479,58,221,5.184969633,7.915584091,3.794019099,,9,1,10,15,139
b076038e-92b4-4a93-90b7-2ae46ae783a9,2025-01-11T08:46:53.133Z,7156,179,466,6.765473612,5.789833705,2.974801549,,29,5,5,22,18
a758c40c-fbb6-4aa3-90b3-054ef4d9655d,2024-10-22T09:41:17.849Z,16424,94,186,5.579712655,8.454739246,2.518514349,,24,4,9,20,14
6e926082-e967-4e40-9321-a1389a65dbd4,2025-08-11T17:16:11.567Z,6075,116,637,14.5926354,7.814241365,2.037759486,,26,1,2,69,158
0167120c-4df7-40a0-b334-22c3a7057b28,2025-06-25T06:24:14.279Z,15014,156,515,1.455780593,4.293380583,3.384234641,,25,4,4,2,199
f1f238cd-4a60-4354-8066-126a47d8ff4c,2024-09-02T12:39:10.821Z,5110,148,673,6.571648261,4.186180064,2.200472733,,13,3,8,100,430
81716ea6-9988-43cf-ad0c-343f86719cad,2025-03-31T02:06:08.078Z,7326,92,457,13.84936864,8.951732401,2.734402353,,16,2,9,80,125
5f58b16a-7bc1-4f82-8596-27b6416c11b7,2024-09-16T01:42:56.620Z,7268,70,469,9.578866397,5.218067022,3.113532014,,29,3,5,81,273
a929212e-584d-46ef-ab6b-ed098f3310dd,2024-10-04T11:21:36.858Z,2979,95,367,8.596104003,8.918353339,3.962721456,,15,4,4,87,212
62616d4e-bf5e-413c-a8d6-85c2959f13be,2024-09-12T18:28:33.465Z,18270,84,437,1.19175505,8.9094162,3.216758343,,22,4,3,100,247
5c42aa22-d294-4d7f-9c65-b0de6d8a1764,2025-02-13T00:54:34.059Z,15420,177,264,10.20963781,7.608597281,3.344183342,,17,1,5,61,63
c9dcee22-4045-462c-bf99-791d1852f01a,2025-05-25T17:59:11.912Z,15242,86,641,6.784620672,7.105345421,1.002329859,,11,2,1,36,407
a19b5d5c-3a1e-4348-99d5-34fbab344dcb,2024-09-19T05:53:24.808Z,4443,110,224,3.245821872,7.217884683,3.692121881,,1,2,8,67,482
362ad9c6-9435-4c1b-8eb5-b521437554c0,2024-11-16T11:07:32.652Z,6353,64,512,4.312786621,5.317212415,3.294432249,,25,5,1,16,462
4801ab04-c8b6-46b3-8bd5-b9c6799ffd54,2025-08-12T01:21:50.413Z,2621,165,798,14.55562626,4.434113423,0.673692219,,2,4,2,52,55
2c6c7dbd-a710-4949-adf7-d8060deeee66,2025-05-08T15:52:13.359Z,13146,53,747,1.571718468,4.578953574,2.92930303,,21,4,5,11,105
ca91623f-1cf5-416b-8a57-ad3f4ef6fdd2,2025-01-23T06:50:39.235Z,15101,128,579,8.719180062,8.536771826,0.551996121,,30,3,1,85,320
d3735a20-03da-478a-aa11-c2439fc13bd2,2025-05-25T00:44:05.074Z,14903,44,648,2.262971528,6.618210536,2.206104353,,11,1,2,13,480
2dd4edb6-67c1-4fc8-8f75-5c5b2df722e7,2024-11-14T02:39:26.002Z,11662,38,581,14.81913213,4.372306186,2.714090772,,27,1,6,95,144
307c6990-9690-477e-a920-1c8cc06b7a2f,2025-05-16T12:29:03.699Z,7847,41,320,12.91165484,7.574887851,0.556650254,,4,3,5,61,278
d5630de9-ada1-4331-b896-ca144338104f,2024-09-04T22:05:38.002Z,4031,133,326,9.953061807,6.95367423,0.772254753,,7,2,4,33,125
88780583-14a9-42bc-8853-7ac8c7e8ca55,2025-03-19T15:09:21.999Z,13940,166,301,13.17038781,7.294857411,2.460077783,,2,5,4,34,142
093449a9-1043-4320-a80c-3284bea20ade,2025-07-15T04:06:13.088Z,11141,76,389,7.20236279,7.908791933,2.900598462,,3,1,3,77,351
29b7c828-8acc-4bde-aebc-3becb62a8e2c,2025-08-01T11:27:31.377Z,3273,128,767,6.713915861,7.556765661,0.568405489,,3,2,6,27,142
3d121284-cea7-4022-8bf9-1d33a6b55d2b,2025-02-19T22:27:02.902Z,16423,27,361,2.731472992,8.532344023,0.57197497,,14,5,10,85,258
699b284c-eb2e-48fc-88d8-b6abcec1fc26,2025-04-19T13:12:43.833Z,16595,127,764,7.600965268,5.143099322,1.399441424,,15,4,8,23,337
6fe85cf5-7ede-477c-bcd2-bb18139fe2d1,2025-08-24T13:57:16.412Z,9395,58,225,4.302526078,7.797164802,2.453991861,,22,1,9,82,342
aa32eb3f-1ef3-4aa9-93e0-60d7058d2e03,2024-09-26T15:41:08.752Z,16110,108,318,3.134659552,5.247797525,2.679303823,,13,1,4,21,250
6f1e0e52-91b1-4649-a6e6-cba9e91e994e,2024-11-06T09:43:11.402Z,9499,157,308,8.125248846,5.701923005,2.959556601,,17,5,1,48,104
964afac9-16ee-4084-ba94-fa02a3b373e9,2025-06-10T17:01:56.841Z,15385,66,417,3.464397841,5.518411172,3.952817959,,17,1,4,75,46
4852445f-562b-41ba-85c9-d426bb904b0c,2025-05-10T21:48:45.986Z,19601,62,464,6.89621857,6.744506815,3.400713516,,8,1,4,50,334
2f7c9087-2ae2-4115-b91d-66404c3b3462,2025-07-03T01:46:21.576Z,6565,151,788,13.0164611,8.033539732,3.360838311,,25,2,3,66,26
b6099a3d-f4e4-4c2f-af1b-6e8b212f31ab,2025-06-29T12:49:21.243Z,3904,84,666,1.824920703,8.050079009,1.460868146,,1,5,1,29,262
ca3d3ead-ff86-4c6a-998d-9f95b2821e52,2024-11-27T08:52:59.730Z,12347,116,703,2.093589085,6.709713358,1.836684507,,21,3,9,24,495
0d0495c4-1019-4512-9979-205028bd598b,2024-10-17T07:16:06.272Z,13780,52,567,11.44207873,8.437235465,2.464522091,,6,2,8,82,47
cd4cd126-3709-4ebc-89a7-084a882f3167,2025-08-02T03:26:04.512Z,17782,177,560,8.260757057,7.769368106,2.989941038,,23,1,8,90,424
2f9c805d-d0dd-412a-9e4d-ee20840dbefd,2025-08-23T21:03:58.238Z,11006,47,519,2.025052249,5.10261086,1.984581528,,7,1,4,70,259
049460f2-2114-41e5-bd9e-3f6407576c87,2024-10-28T10:00:30.950Z,4956,126,398,5.840013013,5.12342061,3.55259766,,22,3,10,98,458
24426cea-fcec-4087-b763-5a413ae0e7e5,2025-05-22T22:46:29.615Z,10888,32,783,5.447005309,7.984070274,0.886355053,,14,4,8,45,303
c249c27b-de17-4b8b-8202-ffe987e85690,2025-01-13T14:20:51.840Z,8235,32,631,9.925455275,6.043096387,1.177974,,18,5,6,36,268
e81e4bb6-fd35-48af-90b8-995731c3dd32,2024-12-07T20:22:17.944Z,17897,24,250,8.004163335,7.946244457,2.457378091,,6,4,8,37,423
e6c37477-b594-4631-8c3a-37d288634c2d,2025-08-15T06:26:27.297Z,15092,138,175,12.33621332,6.016658213,1.645580546,,11,5,7,13,127
fa94e3fa-5b37-4375-828e-a846fcc83e6c,2025-01-11T19:32:16.082Z,5261,39,256,4.973582108,8.870971353,2.078627687,,29,3,2,76,70
90b07e81-9f26-42c0-a142-5252f10d3e1a,2024-11-02T15:13:20.980Z,3458,37,267,10.59836497,4.605016083,1.643701526,,11,3,6,22,442
c6535266-7a04-46f7-9929-98cc2c116152,2025-04-15T19:39:41.292Z,19349,47,708,10.24818276,6.964315509,2.307095724,,18,2,3,9,174
b192d71c-960c-4a9b-9948-8af929363a2b,2024-12-12T16:35:08.875Z,12394,68,338,7.816183682,4.902201767,0.99955724,,28,5,8,24,44
4e622185-3eaf-43aa-8171-4a6d86b45666,2025-05-08T14:07:36.576Z,11954,75,590,10.37669831,7.481664149,3.746172213,,19,3,8,51,474
a2724460-8eb5-4796-91d4-7b46bdd6913b,2025-04-24T20:53:38.177Z,10799,14,499,1.370607621,7.862842465,3.511507021,,15,1,7,92,355
4c150d94-5c53-4ca2-a847-59dd9eb41f79,2024-12-31T14:43:55.056Z,6019,87,314,6.697309814,5.525987587,1.852995911,,11,4,10,3,262
452b8ce9-df5d-4760-89dd-cbca6366e154,2025-05-27T21:14:58.526Z,19797,148,600,2.726173908,5.021602853,1.027664134,,9,4,3,87,219
3613b992-19c4-4812-b420-92d08097451a,2024-10-10T06:18:16.379Z,18601,179,780,3.405739659,7.999850036,3.144436666,,23,1,1,60,237
02d88faf-c649-4ef2-ad3d-8d254692ace4,2025-06-03T00:30:41.414Z,4260,46,254,3.66215347,4.834817579,1.826579469,,6,2,3,47,46
9bb95d09-47fc-44fb-8072-be3fc9e3982e,2025-08-18T18:22:53.730Z,14222,143,672,2.700321627,4.673080697,3.512001265,,16,4,2,22,295
afacd77d-3d31-4524-82c3-500be6bf7a8c,2025-07-18T05:43:55.194Z,9427,125,740,10.29946214,6.060894567,1.006632834,,5,1,9,84,397
6ac87b50-fc80-4dd0-9702-e982bd6b6b68,2024-12-05T19:34:45.101Z,9600,168,605,8.720322298,5.760766273,1.176183014,,4,2,5,13,195
31ed5901-a25e-462f-b6a7-515d9dcd0169,2025-03-17T11:58:05.922Z,3699,85,704,2.680527097,6.415454579,3.260872395,,26,3,9,93,280
c2150ce7-fc27-4ad0-b46c-9e8217ac37a5,2025-08-04T11:47:29.555Z,17367,149,321,9.66037696,7.947037688,3.249948163,,23,1,10,100,248
50f701a0-1ce1-40b0-b20b-e588920ee2bd,2025-04-01T17:34:21.846Z,7185,36,401,12.0728463,6.037106686,3.021463097,,25,2,7,28,428
e4e5ab30-efcb-41ee-b66c-926d7169acb3,2025-08-24T21:39:05.855Z,17752,138,657,10.38846301,7.195352195,1.42002984,,27,5,2,51,364
256511a9-ea4c-44ef-b9c1-267c23c6fd2c,2025-06-28T07:48:41.567Z,15521,147,277,13.18440927,7.673388881,2.931821253,,22,4,4,95,408
14e6c972-9cdf-4400-aa41-36c1c4d596ef,2025-04-13T00:19:31.708Z,9717,150,518,5.734327978,5.061629518,2.369670528,,27,2,4,55,251
8854075f-43b8-42ce-8ba8-7d5b7cf045ed,2024-10-13T20:42:56.434Z,11980,124,419,10.7188728,5.743723252,1.089686729,,1,3,8,30,269
b422c5d3-a7e7-4dfa-b909-b21381875111,2025-04-04T00:54:04.608Z,13028,76,497,7.518587451,6.585399933,2.587640913,,13,1,9,90,298
c3c423b1-bd4c-4358-a297-48f255588662,2024-09-30T03:05:30.491Z,10266,153,354,8.425954948,8.591798963,3.481007934,,13,5,7,48,442
ce894b04-75f5-47de-bf7b-91b8e8fd9ae0,2024-10-18T10:02:50.043Z,19945,125,672,10.11831754,7.223865929,1.011369445,,16,4,4,87,200
8b9b51ef-c901-45e6-b1f0-8a0cf21888ee,2025-05-18T02:22:09.159Z,6420,72,796,7.060552991,4.451586389,3.045766657,,21,1,8,41,495
c2b8e07a-729a-45cb-bfce-8bddcab5355f,2025-08-24T20:23:13.733Z,12104,131,250,14.83387476,8.020095438,1.504855848,,7,5,9,16,282
e0033400-a2f8-47bf-a7ff-a6a5a547b446,2024-11-25T13:34:52.002Z,16472,161,292,10.21374455,4.888832215,3.644281928,,28,1,8,46,250
852d8feb-d9d7-46fd-9602-5f31b5044cb6,2024-12-29T16:51:31.497Z,12197,148,580,11.16861694,4.873738928,2.251438791,,12,5,5,29,190
5cc6ad80-993c-46ed-a856-ba35bba0da8a,2024-08-29T07:43:49.931Z,5674,56,658,12.36648764,5.765000354,2.875825007,,20,5,4,55,486
2e5a422c-cb64-48df-8efc-fad42d2a2ded,2024-09-01T15:56:18.872Z,3405,179,368,1.429104796,7.220863012,3.073713523,,10,2,6,57,189
7bd44461-d6f3-449a-a903-c4d194c327d4,2024-10-04T04:24:38.583Z,10236,39,372,1.952072644,7.646616506,0.930234949,,5,4,5,30,407
969bd757-87a7-4db3-bc29-fa5f9a4a6e61,2025-08-27T00:08:02.579Z,6666,112,751,11.3452534,7.876945702,1.356335481,,23,5,9,44,212
b72cb2ec-3d9c-453c-a0b1-78cd5dc28a96,2025-05-12T03:20:14.023Z,2803,168,602,10.34201666,6.243185798,3.411730776,,12,3,4,90,264
f981655d-69b0-4415-a786-52801dc50974,2025-07-12T10:47:31.372Z,5602,143,190,5.172185603,4.127130501,1.10953075,,8,1,3,41,75
3a52601f-244d-455b-aa67-140e0c91c6a6,2024-11-28T05:51:24.373Z,19459,14,186,2.005460611,8.590719875,0.938701818,,5,5,2,88,230
2cc07e4e-dd59-4ddf-880a-7a8684c7135c,2025-04-28T21:35:25.103Z,16597,67,446,12.79651604,8.187877937,1.512632727,,9,1,10,55,408
f9967700-2b86-427a-b02e-15629fca3ad5,2024-11-13T18:51:36.069Z,16757,116,220,8.247007385,7.979727324,0.663752687,,4,4,3,62,107
34251da7-8c95-49a1-b29f-02c77a921550,2025-05-30T13:37:19.579Z,11371,70,470,6.826424456,4.805134488,2.13065555,,11,4,6,88,285
aea27b6f-c7bf-4c8f-8314-f0069ee0d5f8,2025-01-04T23:51:06.657Z,6947,22,293,13.3299781,7.45034996,3.544915732,,8,1,5,83,475
73e173ce-ad98-4a69-908c-f6a9ad5467a6,2025-07-23T06:12:24.631Z,17255,17,725,7.909041995,6.007473066,1.73104266,,11,2,3,95,326
f8aa74de-247c-4eee-9cae-aafa98e73fd1,2025-04-26T13:00:51.669Z,18020,126,668,9.991716733,7.899288613,2.138695412,,27,2,2,25,75
76717ffe-13cd-4aad-8a8f-80b922240af6,2024-10-21T09:36:30.807Z,3685,139,487,14.97938974,8.385782378,2.833558655,,3,5,8,97,170
8fd98d73-e14d-48f6-bdb9-ff2994ea8f9a,2024-11-18T16:23:00.687Z,6525,151,704,14.81435311,5.626513393,3.794675311,,1,1,10,96,296
1df36d88-f0d4-45cf-91ee-88cefce5d18d,2025-01-09T20:07:54.555Z,14754,114,193,7.238757033,6.819631606,2.368777857,,29,3,9,63,90
47485248-0734-4b88-9416-53857c61020f,2024-12-21T20:34:30.979Z,12915,42,537,2.75899507,4.036306904,0.741340997,,20,2,10,91,154
9c09d9e9-6709-4c02-bba9-9020698d9998,2024-10-10T15:42:02.302Z,16568,40,326,3.779366528,6.081678202,2.875980356,,30,4,2,20,462
afd043ed-2042-432f-b453-4f578970ed2c,2025-04-13T18:30:47.241Z,6816,136,174,14.25067963,5.582839624,1.397727531,,5,3,5,9,85
3c1c8ada-b4b6-4912-afe3-813aa820fedb,2024-12-01T20:07:26.150Z,19303,68,673,10.9345155,4.018658967,0.560917051,,6,5,3,83,379
74d880f8-1331-4be7-ab1e-58a1233dbf3c,2024-09-14T08:13:50.927Z,10846,149,203,13.16674265,4.18631727,3.627921912,,6,4,1,17,122
f934b11e-f165-4ac4-b004-dd853602257f,2024-09-29T14:39:42.631Z,5352,28,581,6.165057047,4.761957901,2.826520459,,13,3,1,82,216
854fc250-e465-44c0-984c-d7ba81eee429,2025-06-10T08:49:27.562Z,12335,40,375,6.00871283,7.462479442,3.771466038,,11,3,8,100,388
9fe9e4dd-ff48-4e1a-8631-76443ef0ade7,2024-11-17T04:51:16.626Z,11831,41,217,10.2333393,6.372806164,3.422108492,,9,1,4,16,426
8e56a240-4368-4bdd-a00e-10dbcf4c538c,2025-07-20T07:04:26.773Z,12780,94,389,6.962251326,4.470978969,1.737513349,,14,2,8,61,196
306182c9-0d0a-4c4b-9e5b-1a2ce5ad3351,2025-05-10T11:32:57.263Z,4470,101,727,12.20288461,8.770483141,1.300069912,,23,2,8,47,384
5acd3b10-d8b5-43cc-a589-16fb16431337,2025-01-14T16:16:22.587Z,10465,98,668,3.172956764,7.304712985,2.725320043,,17,2,10,7,390
ff3bdd2f-6dde-4fd2-b90d-10be1d24d2b8,2024-10-02T12:32:33.371Z,10933,54,508,12.82158352,8.613728839,1.675818736,,24,1,4,13,164
7951565f-14dd-4c14-a590-396b56566638,2024-12-02T08:21:28.597Z,13508,109,484,10.03338111,5.967847703,1.913850583,,1,5,8,43,391
2c8c29b8-1f39-4f55-a644-5c517f4c357d,2025-04-05T13:08:55.854Z,6553,130,163,13.35242331,6.006910782,1.354042528,,1,3,2,5,421
514b5886-063b-4c4a-ac49-98e2b09ee865,2025-01-25T21:08:07.155Z,9984,49,235,4.49718561,8.041500633,1.876268136,,29,4,7,65,172
0cfac51c-fca2-4054-9ab1-4435a19107c2,2025-02-20T22:36:04.526Z,18200,90,368,13.37784036,6.555383415,2.454048385,,14,2,9,32,265
45051bca-c949-4ffa-ab86-8439243e6394,2024-12-04T11:36:15.346Z,16720,125,213,5.293292829,8.967154602,1.085588993,,5,1,10,11,95
5658ee98-9f88-4454-ac40-eb597e6b2cd2,2025-01-02T08:13:32.992Z,14141,33,319,11.44430756,5.341590515,1.355431258,,18,1,10,22,238
9b3b95cd-5418-4988-b6ee-00c084902b6c,2025-03-24T09:07:59.244Z,15528,156,286,6.010849341,5.181729675,1.959040568,,22,4,1,22,34
03150785-a7a9-4529-b83e-5f6f8b60d34b,2025-04-18T18:05:44.777Z,9197,95,625,5.415802132,7.021401052,3.849214335,,26,5,7,29,146
bbffda9b-3d0f-4a4e-977f-7169d79b246a,2025-02-28T18:28:20.608Z,11118,123,698,2.669367056,6.924211001,0.876063262,,9,1,10,47,433
419a0c15-99ed-4cd8-8393-d875b69c9bbd,2024-11-27T03:18:38.108Z,9662,133,700,11.43414828,8.903758912,3.294777551,,13,2,1,43,148
01ae679b-9523-4235-add9-4052557d7ec6,2025-04-16T04:20:01.824Z,10274,92,449,14.00646162,8.872163365,0.605690973,,6,5,4,57,147
8a1743a5-6fc2-442e-86a1-636d2a62742d,2025-05-07T13:08:05.103Z,12312,82,620,4.266566157,5.693131581,3.049058415,,30,2,6,27,294
6615720a-6f0d-40ce-95ee-a134102e20c2,2024-11-09T01:32:33.582Z,9359,43,202,6.651480353,7.007812937,2.881771456,,10,4,4,27,229
b37c35d9-ed38-4287-8db5-1f4317536626,2025-06-17T22:13:42.946Z,6171,51,347,11.54018255,7.87964983,2.254856252,,27,5,7,59,155
9a1a322b-2c59-44da-9c99-cd3ec3cbac2b,2025-05-31T22:28:59.818Z,9143,111,600,11.8289899,5.257270959,2.095263625,,7,3,2,55,139
2ed5b8c8-2a4d-45e6-a6da-d99b7df2173b,2024-12-31T04:30:48.360Z,13291,38,351,12.91674453,8.175552854,0.723756647,,24,2,5,10,357
4b8ed00b-d7e2-46c0-b22b-93776e322309,2024-09-05T16:40:04.096Z,6461,87,474,3.783239691,8.31703247,1.481845655,,23,1,10,49,385
a5b0b251-2aad-4f90-b8da-1413cff35e21,2025-01-15T16:39:46.173Z,7630,131,158,10.63360379,4.145725516,1.366427401,,25,4,9,19,59
7e01fbe8-7459-402d-b6ba-ce271613d85a,2025-04-13T16:09:39.963Z,16499,133,446,5.248845962,8.828765277,3.872560481,,2,4,5,69,134
d29c1dbd-cb90-4dc3-9839-c92bef843796,2025-07-23T07:32:11.165Z,4181,50,290,13.40193796,5.81391398,0.697159974,,18,4,10,7,226
0e7bb29e-ad98-467e-a240-f232b8b7a3ec,2025-06-11T10:29:15.930Z,4026,75,731,6.418591308,8.921403679,3.583814438,,16,2,8,99,192
bb28fa46-497a-44ce-bff5-748d53ba4650,2025-02-02T14:32:38.154Z,4914,47,424,3.103324973,7.359519897,3.240485151,,20,1,3,45,136
